date,year,month,quarter,segment,sample_count,depth_bins_1m,effective_spacing_m,mae,rmse,r2,stable_day,stability_threshold,data_status
2024-04-22,2024,4,Q2,H1_stable,10613,3737,1.0348,0.041,0.0895,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-23,2024,4,Q2,H1_stable,11860,3652,1.0589,0.0475,0.0925,0.9955,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-24,2024,4,Q2,H1_stable,11245,3624,1.0671,0.0453,0.0939,0.9949,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-25,2024,4,Q2,H1_stable,11393,3707,1.0432,0.0446,0.0811,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-26,2024,4,Q2,H1_stable,12096,3666,1.0548,0.0422,0.091,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-27,2024,4,Q2,H1_stable,12436,3635,1.0638,0.0483,0.0931,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-28,2024,4,Q2,H1_stable,12371,3632,1.0647,0.0412,0.0831,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-29,2024,4,Q2,H1_stable,10999,3542,1.0918,0.0477,0.0756,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-04-30,2024,4,Q2,H1_stable,11731,3701,1.0449,0.0491,0.0872,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-01,2024,5,Q2,H1_stable,11923,3694,1.0468,0.0481,0.0851,0.9949,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-02,2024,5,Q2,H1_stable,12359,3705,1.0437,0.0559,0.1005,0.992,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-03,2024,5,Q2,H1_stable,12327,3640,1.0624,0.0481,0.0927,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-04,2024,5,Q2,H1_stable,11893,3619,1.0685,0.0491,0.0855,0.9926,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-05,2024,5,Q2,H1_stable,11364,3648,1.06,0.0557,0.0915,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-06,2024,5,Q2,H1_stable,12446,3586,1.0784,0.0544,0.0963,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-07,2024,5,Q2,H1_stable,11792,3610,1.0712,0.0548,0.0888,0.9949,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-08,2024,5,Q2,H1_stable,11401,3650,1.0595,0.0486,0.0914,0.9943,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-09,2024,5,Q2,H1_stable,11068,3611,1.0709,0.0497,0.094,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-10,2024,5,Q2,H1_stable,12015,3583,1.0793,0.0478,0.0899,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-11,2024,5,Q2,H1_stable,11121,3678,1.0514,0.0451,0.0795,0.9926,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-12,2024,5,Q2,H1_stable,12232,3610,1.0712,0.0532,0.1042,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-13,2024,5,Q2,H1_stable,12605,3587,1.0781,0.0498,0.0961,0.991,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-14,2024,5,Q2,H1_stable,11639,3574,1.082,0.0519,0.1128,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-15,2024,5,Q2,H1_stable,11705,3620,1.0682,0.0472,0.1092,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-16,2024,5,Q2,H1_stable,11604,3644,1.0612,0.0412,0.093,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-17,2024,5,Q2,H1_stable,11545,3656,1.0577,0.0465,0.0804,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-18,2024,5,Q2,H1_stable,11684,3603,1.0733,0.0452,0.0945,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-19,2024,5,Q2,H1_stable,11742,3665,1.0551,0.0527,0.076,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-20,2024,5,Q2,H1_stable,11075,3642,1.0618,0.05,0.099,0.995,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-21,2024,5,Q2,H1_stable,11513,3654,1.0583,0.0492,0.1013,0.9921,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-22,2024,5,Q2,H1_stable,12058,3729,1.037,0.0461,0.0741,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-23,2024,5,Q2,H1_stable,12162,3645,1.0609,0.0501,0.097,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-24,2024,5,Q2,H1_stable,12300,3681,1.0505,0.0527,0.0923,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-25,2024,5,Q2,H1_stable,11768,3696,1.0463,0.0518,0.0843,0.993,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-26,2024,5,Q2,H1_stable,11686,3649,1.0597,0.0504,0.0932,0.9942,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-27,2024,5,Q2,H1_stable,11334,3739,1.0342,0.0442,0.0733,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-28,2024,5,Q2,H1_stable,12728,3642,1.0618,0.0434,0.0779,0.9947,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-29,2024,5,Q2,H1_stable,11983,3599,1.0745,0.0436,0.0913,0.9953,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-30,2024,5,Q2,H1_stable,11545,3604,1.073,0.0395,0.0784,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-05-31,2024,5,Q2,H1_stable,11326,3593,1.0763,0.0459,0.0969,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-01,2024,6,Q2,H1_stable,11968,3615,1.0697,0.0515,0.0921,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-02,2024,6,Q2,H1_stable,12009,3629,1.0656,0.0519,0.0999,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-03,2024,6,Q2,H1_stable,11547,3569,1.0835,0.0511,0.0952,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-04,2024,6,Q2,H1_stable,12396,3551,1.089,0.053,0.1057,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-05,2024,6,Q2,H1_stable,11617,3648,1.06,0.0471,0.093,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-06,2024,6,Q2,H1_stable,11800,3639,1.0627,0.0541,0.1032,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-07,2024,6,Q2,H1_stable,11977,3606,1.0724,0.0463,0.092,0.992,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-08,2024,6,Q2,H1_stable,11750,3597,1.0751,0.0391,0.0879,0.9949,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-09,2024,6,Q2,H1_stable,11798,3608,1.0718,0.0499,0.0912,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-10,2024,6,Q2,H1_stable,12134,3633,1.0644,0.0504,0.0941,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-11,2024,6,Q2,H1_stable,11205,3640,1.0624,0.0562,0.0901,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-12,2024,6,Q2,H1_stable,11765,3615,1.0697,0.0521,0.1004,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-13,2024,6,Q2,H1_stable,11717,3527,1.0964,0.0485,0.096,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-14,2024,6,Q2,H1_stable,10464,3537,1.0933,0.0464,0.0989,0.993,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-15,2024,6,Q2,H1_stable,11426,3566,1.0844,0.0487,0.0962,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-16,2024,6,Q2,H1_stable,10809,3600,1.0742,0.0509,0.0786,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-17,2024,6,Q2,H1_stable,12276,3632,1.0647,0.058,0.0942,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-18,2024,6,Q2,H1_stable,11260,3658,1.0571,0.0553,0.1061,0.9926,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-19,2024,6,Q2,H1_stable,11282,3668,1.0543,0.0577,0.0825,0.9909,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-20,2024,6,Q2,H1_stable,12098,3579,1.0805,0.0525,0.0816,0.9953,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-21,2024,6,Q2,H1_stable,11294,3617,1.0691,0.0504,0.1015,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-22,2024,6,Q2,H1_stable,11876,3593,1.0763,0.0443,0.0901,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-23,2024,6,Q2,H1_stable,11804,3614,1.07,0.0448,0.0923,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-24,2024,6,Q2,H1_stable,11918,3556,1.0875,0.0495,0.1034,0.9921,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-25,2024,6,Q2,H1_stable,11139,3645,1.0609,0.0431,0.0847,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-26,2024,6,Q2,H1_stable,11375,3623,1.0673,0.0497,0.0861,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-27,2024,6,Q2,H1_stable,12182,3547,1.0902,0.0416,0.0817,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-28,2024,6,Q2,H1_stable,11458,3607,1.0721,0.0518,0.0923,0.9917,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-29,2024,6,Q2,H1_stable,11080,3540,1.0924,0.0457,0.0952,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-06-30,2024,6,Q2,H1_stable,11534,3523,1.0976,0.0524,0.083,0.9945,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-01,2024,7,Q3,Jul_Oct_low_error,11180,3556,1.0875,0.0497,0.0904,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-02,2024,7,Q3,Jul_Oct_low_error,12050,3520,1.0986,0.0475,0.0883,0.9948,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-03,2024,7,Q3,Jul_Oct_low_error,12292,3553,1.0884,0.0496,0.0929,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-04,2024,7,Q3,Jul_Oct_low_error,11926,3542,1.0918,0.0478,0.0948,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-05,2024,7,Q3,Jul_Oct_low_error,11046,3524,1.0973,0.0537,0.0851,0.9923,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-06,2024,7,Q3,Jul_Oct_low_error,12383,3538,1.093,0.049,0.0994,0.9926,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-07,2024,7,Q3,Jul_Oct_low_error,12561,3487,1.109,0.0476,0.0907,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-08,2024,7,Q3,Jul_Oct_low_error,12188,3521,1.0983,0.0593,0.0965,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-09,2024,7,Q3,Jul_Oct_low_error,11615,3597,1.0751,0.0587,0.1015,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-10,2024,7,Q3,Jul_Oct_low_error,13063,3528,1.0961,0.0529,0.1059,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-11,2024,7,Q3,Jul_Oct_low_error,12213,3586,1.0784,0.0525,0.094,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-12,2024,7,Q3,Jul_Oct_low_error,12604,3438,1.1248,0.0523,0.0884,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-13,2024,7,Q3,Jul_Oct_low_error,11703,3582,1.0796,0.0631,0.1072,0.9925,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-14,2024,7,Q3,Jul_Oct_low_error,12082,3525,1.097,0.0548,0.1011,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-15,2024,7,Q3,Jul_Oct_low_error,12605,3566,1.0844,0.0632,0.1072,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-16,2024,7,Q3,Jul_Oct_low_error,10982,3574,1.082,0.0579,0.1114,0.9913,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-17,2024,7,Q3,Jul_Oct_low_error,12157,3588,1.0778,0.0542,0.0929,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-18,2024,7,Q3,Jul_Oct_low_error,12275,3568,1.0838,0.0523,0.0876,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-19,2024,7,Q3,Jul_Oct_low_error,11820,3591,1.0769,0.0502,0.0861,0.9914,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-20,2024,7,Q3,Jul_Oct_low_error,11612,3534,1.0942,0.0505,0.0939,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-21,2024,7,Q3,Jul_Oct_low_error,12409,3594,1.076,0.0489,0.0767,0.9949,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-22,2024,7,Q3,Jul_Oct_low_error,12128,3516,1.0998,0.0397,0.0867,0.9955,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-23,2024,7,Q3,Jul_Oct_low_error,11515,3502,1.1042,0.0456,0.1028,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-24,2024,7,Q3,Jul_Oct_low_error,11632,3458,1.1183,0.0531,0.1087,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-25,2024,7,Q3,Jul_Oct_low_error,11024,3618,1.0688,0.0489,0.101,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-26,2024,7,Q3,Jul_Oct_low_error,10994,3570,1.0832,0.05,0.0919,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-27,2024,7,Q3,Jul_Oct_low_error,11548,3465,1.116,0.0525,0.1054,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-28,2024,7,Q3,Jul_Oct_low_error,12640,3478,1.1118,0.0521,0.0878,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-29,2024,7,Q3,Jul_Oct_low_error,12248,3579,1.0805,0.0515,0.1027,0.9943,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-30,2024,7,Q3,Jul_Oct_low_error,12014,3549,1.0896,0.0528,0.1059,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-07-31,2024,7,Q3,Jul_Oct_low_error,11309,3478,1.1118,0.0499,0.0929,0.9921,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-01,2024,8,Q3,Jul_Oct_low_error,11460,3514,1.1005,0.0518,0.1028,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-02,2024,8,Q3,Jul_Oct_low_error,10818,3639,1.0627,0.0579,0.0972,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-03,2024,8,Q3,Jul_Oct_low_error,11095,3581,1.0799,0.0481,0.0881,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-04,2024,8,Q3,Jul_Oct_low_error,11099,3509,1.102,0.0567,0.0973,0.9917,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-05,2024,8,Q3,Jul_Oct_low_error,10706,3580,1.0802,0.0554,0.1022,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-06,2024,8,Q3,Jul_Oct_low_error,10608,3488,1.1087,0.0546,0.1042,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-07,2024,8,Q3,Jul_Oct_low_error,10605,3485,1.1096,0.0492,0.1023,0.9943,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-08,2024,8,Q3,Jul_Oct_low_error,10837,3597,1.0751,0.0542,0.1012,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-09,2024,8,Q3,Jul_Oct_low_error,10800,3596,1.0754,0.0582,0.1106,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-10,2024,8,Q3,Jul_Oct_low_error,9511,3560,1.0862,0.053,0.1027,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-11,2024,8,Q3,Jul_Oct_low_error,9412,3560,1.0862,0.0542,0.097,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-12,2024,8,Q3,Jul_Oct_low_error,10365,3547,1.0902,0.0608,0.099,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-13,2024,8,Q3,Jul_Oct_low_error,11456,3515,1.1001,0.0642,0.1127,0.9911,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-14,2024,8,Q3,Jul_Oct_low_error,10584,3538,1.093,0.0609,0.1125,0.9921,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-15,2024,8,Q3,Jul_Oct_low_error,9488,3562,1.0856,0.0576,0.1042,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-16,2024,8,Q3,Jul_Oct_low_error,9537,3561,1.0859,0.0587,0.0986,0.9923,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-17,2024,8,Q3,Jul_Oct_low_error,11512,3514,1.1005,0.0545,0.1072,0.992,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-18,2024,8,Q3,Jul_Oct_low_error,10054,3553,1.0884,0.0516,0.1056,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-19,2024,8,Q3,Jul_Oct_low_error,10007,3520,1.0986,0.0465,0.0964,0.9945,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-20,2024,8,Q3,Jul_Oct_low_error,9519,3561,1.0859,0.0464,0.0895,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-21,2024,8,Q3,Jul_Oct_low_error,10366,3528,1.0961,0.0463,0.0934,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-22,2024,8,Q3,Jul_Oct_low_error,10453,3500,1.1049,0.058,0.0916,0.9919,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-23,2024,8,Q3,Jul_Oct_low_error,10208,3559,1.0865,0.062,0.0992,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-24,2024,8,Q3,Jul_Oct_low_error,10435,3560,1.0862,0.0613,0.105,0.9914,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-25,2024,8,Q3,Jul_Oct_low_error,11420,3537,1.0933,0.057,0.1044,0.992,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-26,2024,8,Q3,Jul_Oct_low_error,11080,3510,1.1017,0.0536,0.0905,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-27,2024,8,Q3,Jul_Oct_low_error,11344,3534,1.0942,0.0486,0.1004,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-28,2024,8,Q3,Jul_Oct_low_error,10208,3537,1.0933,0.049,0.0861,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-29,2024,8,Q3,Jul_Oct_low_error,10888,3478,1.1118,0.042,0.0932,0.9942,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-30,2024,8,Q3,Jul_Oct_low_error,11496,3530,1.0955,0.0517,0.0924,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-08-31,2024,8,Q3,Jul_Oct_low_error,11604,3583,1.0793,0.0503,0.0812,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-01,2024,9,Q3,Jul_Oct_low_error,11722,3554,1.0881,0.0549,0.1091,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-02,2024,9,Q3,Jul_Oct_low_error,11662,3553,1.0884,0.0517,0.0914,0.9925,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-03,2024,9,Q3,Jul_Oct_low_error,11783,3492,1.1074,0.0538,0.0952,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-04,2024,9,Q3,Jul_Oct_low_error,11149,3490,1.108,0.0537,0.0959,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-05,2024,9,Q3,Jul_Oct_low_error,11184,3560,1.0862,0.0561,0.1013,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-06,2024,9,Q3,Jul_Oct_low_error,11721,3540,1.0924,0.0385,0.1038,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-07,2024,9,Q3,Jul_Oct_low_error,11570,3480,1.1112,0.0427,0.0906,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-08,2024,9,Q3,Jul_Oct_low_error,11516,3531,1.0952,0.0436,0.0848,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-09,2024,9,Q3,Jul_Oct_low_error,11146,3560,1.0862,0.0502,0.0908,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-10,2024,9,Q3,Jul_Oct_low_error,11670,3517,1.0995,0.0498,0.103,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-11,2024,9,Q3,Jul_Oct_low_error,11748,3561,1.0859,0.0495,0.0901,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-12,2024,9,Q3,Jul_Oct_low_error,12037,3584,1.079,0.0472,0.1025,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-13,2024,9,Q3,Jul_Oct_low_error,11157,3598,1.0748,0.0521,0.0941,0.9925,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-14,2024,9,Q3,Jul_Oct_low_error,11403,3527,1.0964,0.0524,0.0895,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-15,2024,9,Q3,Jul_Oct_low_error,10545,3545,1.0908,0.0522,0.0912,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-16,2024,9,Q3,Jul_Oct_low_error,11667,3519,1.0989,0.0577,0.09,0.9923,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-17,2024,9,Q3,Jul_Oct_low_error,11378,3451,1.1205,0.0486,0.0803,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-18,2024,9,Q3,Jul_Oct_low_error,10904,3570,1.0832,0.0521,0.087,0.9917,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-19,2024,9,Q3,Jul_Oct_low_error,11945,3578,1.0808,0.0541,0.1097,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-20,2024,9,Q3,Jul_Oct_low_error,11544,3489,1.1083,0.0552,0.0914,0.9915,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-21,2024,9,Q3,Jul_Oct_low_error,11671,3501,1.1045,0.0494,0.0994,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-22,2024,9,Q3,Jul_Oct_low_error,11320,3564,1.085,0.0614,0.0958,0.9915,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-23,2024,9,Q3,Jul_Oct_low_error,11101,3444,1.1228,0.0595,0.092,0.9912,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
